index,HeartRate_bpm,Temperature_C,SpO2_percent,MotionLevel,State
8478,32.0,35.7,81.0,0.0,Unconscious
8479,48.0,35.2,80.0,1.0,Unconscious
8480,44.0,36.2,87.0,0.0,Unconscious
8481,37.0,35.2,81.0,0.0,Unconscious
8482,49.0,35.7,87.0,0.0,Unconscious
8483,35.0,36.0,89.0,0.0,Unconscious
8484,39.0,36.1,83.0,0.0,Unconscious
8485,37.0,35.7,87.0,0.0,Unconscious
8486,34.0,35.9,82.0,1.0,Unconscious
8487,34.0,35.2,80.0,0.0,Unconscious
8488,36.0,36.3,86.0,1.0,Unconscious
8489,35.0,36.0,80.0,0.0,Unconscious
8490,34.0,35.9,87.0,0.0,Unconscious
8491,49.0,36.0,82.0,1.0,Unconscious
8492,49.0,35.6,87.0,1.0,Unconscious
8493,48.0,35.9,82.0,1.0,Unconscious
8494,43.0,35.9,80.0,0.0,Unconscious
8495,43.0,35.3,80.0,0.0,Unconscious
8496,48.0,35.3,89.0,1.0,Unconscious
8497,46.0,35.9,86.0,0.0,Unconscious
8498,41.0,35.8,80.0,1.0,Unconscious
8499,38.0,35.9,80.0,1.0,Unconscious
8500,48.0,35.3,82.0,0.0,Unconscious
8501,42.0,35.5,89.0,1.0,Unconscious
8502,33.0,35.1,85.0,0.0,Unconscious
8503,47.0,36.0,85.0,0.0,Unconscious
8504,44.0,36.3,82.0,1.0,Unconscious
8505,37.0,36.3,88.0,0.0,Unconscious
8506,33.0,36.3,87.0,1.0,Unconscious
8507,34.0,36.0,87.0,0.0,Unconscious
8508,37.0,35.4,86.0,1.0,Unconscious
8509,42.0,35.5,84.0,0.0,Unconscious
8510,31.0,36.0,89.0,1.0,Unconscious
8511,33.0,36.1,89.0,0.0,Unconscious
8512,31.0,36.5,86.0,1.0,Unconscious
8513,43.0,35.7,90.0,0.0,Unconscious
8514,41.0,36.0,84.0,1.0,Unconscious
8515,46.0,36.1,83.0,0.0,Unconscious
8516,36.0,35.5,80.0,1.0,Unconscious
8517,30.0,36.4,90.0,1.0,Unconscious
8518,45.0,35.9,89.0,0.0,Unconscious
8519,37.0,35.3,85.0,0.0,Unconscious
8520,50.0,35.9,85.0,1.0,Unconscious
8521,42.0,35.0,80.0,0.0,Unconscious
8522,46.0,36.3,83.0,0.0,Unconscious
8523,39.0,35.3,85.0,1.0,Unconscious
8524,37.0,35.1,90.0,1.0,Unconscious
8525,33.0,35.4,85.0,1.0,Unconscious
8526,47.0,35.2,81.0,0.0,Unconscious
8527,35.0,35.1,81.0,1.0,Unconscious
8528,41.0,36.2,82.0,1.0,Unconscious
8529,42.0,35.5,85.0,0.0,Unconscious
8530,46.0,35.3,85.0,1.0,Unconscious
8531,46.0,35.2,81.0,1.0,Unconscious
8532,37.0,35.7,81.0,1.0,Unconscious
8533,39.0,36.2,84.0,0.0,Unconscious
8534,45.0,35.7,85.0,0.0,Unconscious
8535,33.0,36.4,87.0,0.0,Unconscious
8536,45.0,35.2,81.0,0.0,Unconscious
8537,40.0,36.3,86.0,1.0,Unconscious
8538,38.0,36.5,84.0,1.0,Unconscious
8539,44.0,35.7,90.0,1.0,Unconscious
8540,50.0,36.0,90.0,0.0,Unconscious
8541,42.0,35.8,83.0,0.0,Unconscious
8542,43.0,36.4,90.0,1.0,Unconscious
8543,35.0,35.3,84.0,0.0,Unconscious
8544,48.0,35.0,85.0,1.0,Unconscious
8545,34.0,35.2,82.0,1.0,Unconscious
8546,42.0,35.8,81.0,1.0,Unconscious
8547,40.0,35.9,84.0,0.0,Unconscious
8548,48.0,35.6,84.0,1.0,Unconscious
8549,49.0,35.8,82.0,1.0,Unconscious
8550,48.0,35.0,85.0,1.0,Unconscious
8551,47.0,35.5,82.0,0.0,Unconscious
8552,34.0,35.3,82.0,0.0,Unconscious
8553,42.0,36.3,83.0,1.0,Unconscious
8554,47.0,35.0,83.0,1.0,Unconscious
8555,48.0,36.1,88.0,0.0,Unconscious
8556,36.0,36.3,82.0,1.0,Unconscious
8557,43.0,35.9,86.0,1.0,Unconscious
8558,41.0,36.3,87.0,0.0,Unconscious
8559,32.0,35.0,81.0,1.0,Unconscious
8560,42.0,35.8,89.0,1.0,Unconscious
8561,46.0,36.3,88.0,1.0,Unconscious
8562,37.0,35.6,87.0,0.0,Unconscious
8563,30.0,36.0,82.0,1.0,Unconscious
8564,38.0,35.2,89.0,0.0,Unconscious
8565,31.0,36.2,80.0,1.0,Unconscious
8566,47.0,35.1,84.0,1.0,Unconscious
8567,38.0,36.3,90.0,1.0,Unconscious
8568,45.0,36.4,87.0,1.0,Unconscious
8569,34.0,35.3,81.0,1.0,Unconscious
8570,44.0,35.1,80.0,1.0,Unconscious
8571,32.0,36.0,90.0,1.0,Unconscious
8572,48.0,35.9,89.0,1.0,Unconscious
8573,40.0,35.7,83.0,0.0,Unconscious
8574,39.0,36.1,86.0,1.0,Unconscious
8575,36.0,35.5,82.0,1.0,Unconscious
8576,33.0,36.0,80.0,0.0,Unconscious
8577,46.0,36.3,85.0,1.0,Unconscious
8578,37.0,36.2,81.0,0.0,Unconscious
8579,32.0,36.5,83.0,0.0,Unconscious
8580,44.0,35.6,82.0,1.0,Unconscious
8581,42.0,35.1,84.0,0.0,Unconscious
8582,49.0,35.8,90.0,1.0,Unconscious
8583,49.0,35.9,89.0,1.0,Unconscious
8584,33.0,35.2,87.0,0.0,Unconscious
8585,43.0,35.6,85.0,0.0,Unconscious
8586,42.0,35.7,88.0,1.0,Unconscious
8587,37.0,36.1,82.0,1.0,Unconscious
8588,47.0,35.6,89.0,0.0,Unconscious
8589,48.0,35.6,87.0,1.0,Unconscious
8590,34.0,36.1,81.0,1.0,Unconscious
8591,30.0,36.1,87.0,0.0,Unconscious
8592,34.0,35.6,81.0,1.0,Unconscious
8593,48.0,35.8,86.0,1.0,Unconscious
8594,46.0,35.4,90.0,1.0,Unconscious
8595,47.0,36.5,82.0,1.0,Unconscious
8596,50.0,35.8,81.0,1.0,Unconscious
8597,41.0,35.8,81.0,1.0,Unconscious
8598,38.0,35.6,82.0,1.0,Unconscious
8599,48.0,35.1,82.0,0.0,Unconscious
8600,47.0,35.5,84.0,0.0,Unconscious
8601,31.0,35.9,84.0,0.0,Unconscious
8602,46.0,35.3,88.0,1.0,Unconscious
8603,31.0,35.7,86.0,1.0,Unconscious
8604,30.0,35.2,85.0,0.0,Unconscious
8605,49.0,35.4,82.0,1.0,Unconscious
8606,49.0,35.5,84.0,0.0,Unconscious
8607,43.0,36.1,87.0,0.0,Unconscious
8608,38.0,36.0,86.0,1.0,Unconscious
8609,40.0,36.4,86.0,1.0,Unconscious
8610,34.0,36.4,85.0,1.0,Unconscious
8611,38.0,36.4,89.0,0.0,Unconscious
8612,34.0,35.9,87.0,0.0,Unconscious
8613,33.0,35.7,82.0,1.0,Unconscious
8614,44.0,35.9,82.0,0.0,Unconscious
8615,37.0,35.8,84.0,1.0,Unconscious
8616,41.0,35.3,87.0,0.0,Unconscious
8617,39.0,35.4,85.0,1.0,Unconscious
8618,50.0,36.1,90.0,1.0,Unconscious
8619,32.0,36.2,86.0,0.0,Unconscious
8620,38.0,35.2,83.0,0.0,Unconscious
8621,32.0,36.5,88.0,1.0,Unconscious
8622,37.0,35.5,88.0,0.0,Unconscious
8623,47.0,35.6,86.0,0.0,Unconscious
8624,47.0,36.3,81.0,0.0,Unconscious
8625,42.0,35.5,80.0,1.0,Unconscious
8626,35.0,36.1,80.0,1.0,Unconscious
8627,32.0,35.4,84.0,1.0,Unconscious
8628,48.0,36.4,82.0,0.0,Unconscious
8629,36.0,36.4,83.0,1.0,Unconscious
8630,43.0,36.5,84.0,1.0,Unconscious
8631,41.0,35.8,83.0,1.0,Unconscious
8632,47.0,35.6,84.0,1.0,Unconscious
8633,39.0,35.1,81.0,1.0,Unconscious
8634,41.0,35.6,89.0,1.0,Unconscious
8635,42.0,35.5,87.0,0.0,Unconscious
8636,38.0,35.9,85.0,0.0,Unconscious
8637,44.0,35.8,83.0,0.0,Unconscious
8638,32.0,36.0,87.0,1.0,Unconscious
8639,35.0,36.3,80.0,0.0,Unconscious
8640,38.0,36.0,80.0,1.0,Unconscious
8641,36.0,35.6,80.0,1.0,Unconscious
8642,33.0,35.4,90.0,1.0,Unconscious
8643,32.0,35.4,88.0,0.0,Unconscious
8644,30.0,35.8,89.0,0.0,Unconscious
8645,40.0,35.3,87.0,1.0,Unconscious
8646,45.0,35.6,90.0,1.0,Unconscious
8647,37.0,35.4,86.0,0.0,Unconscious
8648,43.0,35.7,84.0,1.0,Unconscious
8649,42.0,35.6,90.0,1.0,Unconscious
8650,49.0,36.0,89.0,0.0,Unconscious
8651,32.0,36.1,88.0,0.0,Unconscious
8652,32.0,35.3,89.0,0.0,Unconscious
8653,41.0,35.1,83.0,0.0,Unconscious
8654,48.0,36.4,90.0,1.0,Unconscious
8655,49.0,35.0,90.0,1.0,Unconscious
8656,44.0,35.9,89.0,0.0,Unconscious
8657,36.0,35.8,85.0,0.0,Unconscious
8658,34.0,35.4,80.0,1.0,Unconscious
8659,36.0,36.3,86.0,1.0,Unconscious
8660,48.0,35.1,89.0,0.0,Unconscious
8661,45.0,35.7,89.0,1.0,Unconscious
8662,33.0,36.2,80.0,1.0,Unconscious
8663,36.0,35.7,84.0,0.0,Unconscious
8664,49.0,36.0,85.0,0.0,Unconscious
8665,50.0,35.3,83.0,1.0,Unconscious
8666,38.0,35.5,84.0,0.0,Unconscious
8667,48.0,35.5,82.0,1.0,Unconscious
8668,33.0,35.4,89.0,0.0,Unconscious
8669,34.0,35.4,86.0,1.0,Unconscious
8670,48.0,36.5,90.0,1.0,Unconscious
8671,35.0,35.1,86.0,0.0,Unconscious
8672,38.0,36.3,84.0,0.0,Unconscious
8673,40.0,36.1,88.0,0.0,Unconscious
8674,41.0,36.0,88.0,1.0,Unconscious
8675,48.0,35.7,85.0,0.0,Unconscious
8676,34.0,36.1,86.0,0.0,Unconscious
8677,40.0,36.1,86.0,1.0,Unconscious
8678,49.0,36.3,83.0,0.0,Unconscious
8679,38.0,35.7,82.0,1.0,Unconscious
8680,48.0,35.1,84.0,1.0,Unconscious
8681,49.0,35.9,83.0,1.0,Unconscious
8682,46.0,35.2,85.0,1.0,Unconscious
8683,39.0,35.5,88.0,0.0,Unconscious
8684,48.0,35.6,83.0,1.0,Unconscious
8685,46.0,35.1,80.0,0.0,Unconscious
8686,41.0,35.6,84.0,0.0,Unconscious
8687,35.0,35.0,89.0,0.0,Unconscious
8688,34.0,35.1,83.0,1.0,Unconscious
8689,43.0,36.0,86.0,1.0,Unconscious
8690,49.0,35.1,86.0,0.0,Unconscious
8691,49.0,35.2,80.0,0.0,Unconscious
8692,48.0,35.3,81.0,1.0,Unconscious
8693,39.0,36.3,85.0,1.0,Unconscious
8694,41.0,36.4,86.0,1.0,Unconscious
8695,36.0,35.9,88.0,1.0,Unconscious
8696,42.0,36.2,82.0,1.0,Unconscious
8697,34.0,35.3,90.0,1.0,Unconscious
8698,42.0,36.0,80.0,0.0,Unconscious
8699,48.0,35.4,81.0,1.0,Unconscious
8700,48.0,35.9,84.0,1.0,Unconscious
8701,47.0,36.3,86.0,1.0,Unconscious
8702,34.0,36.2,89.0,1.0,Unconscious
8703,37.0,35.8,90.0,1.0,Unconscious
8704,48.0,35.5,83.0,0.0,Unconscious
8705,48.0,36.0,84.0,1.0,Unconscious
8706,42.0,36.5,88.0,1.0,Unconscious
8707,41.0,36.4,81.0,0.0,Unconscious
8708,36.0,35.1,84.0,0.0,Unconscious
8709,33.0,35.1,83.0,0.0,Unconscious
8710,42.0,35.9,87.0,0.0,Unconscious
8711,39.0,35.8,85.0,0.0,Unconscious
8712,32.0,36.3,87.0,0.0,Unconscious
8713,31.0,35.8,82.0,1.0,Unconscious
8714,35.0,35.6,90.0,1.0,Unconscious
8715,44.0,35.9,84.0,0.0,Unconscious
8716,45.0,36.4,87.0,0.0,Unconscious
8717,48.0,36.0,82.0,0.0,Unconscious
8718,46.0,35.6,86.0,1.0,Unconscious
8719,46.0,35.3,86.0,0.0,Unconscious
8720,49.0,35.2,87.0,1.0,Unconscious
8721,38.0,35.7,87.0,0.0,Unconscious
8722,39.0,36.4,84.0,0.0,Unconscious
8723,46.0,35.1,84.0,1.0,Unconscious
8724,48.0,36.1,83.0,1.0,Unconscious
8725,32.0,35.5,86.0,0.0,Unconscious
8726,48.0,35.9,85.0,0.0,Unconscious
8727,49.0,35.6,89.0,0.0,Unconscious
8728,41.0,36.3,90.0,0.0,Unconscious
8729,48.0,35.3,83.0,1.0,Unconscious
8730,41.0,36.4,86.0,0.0,Unconscious
8731,46.0,35.9,84.0,1.0,Unconscious
8732,40.0,36.4,85.0,1.0,Unconscious
8733,49.0,35.9,80.0,0.0,Unconscious
8734,40.0,35.7,84.0,1.0,Unconscious
8735,39.0,35.2,89.0,0.0,Unconscious
8736,45.0,35.4,90.0,1.0,Unconscious
8737,48.0,35.1,87.0,1.0,Unconscious
8738,49.0,36.2,85.0,0.0,Unconscious
8739,41.0,36.4,86.0,1.0,Unconscious
8740,32.0,36.4,85.0,1.0,Unconscious
8741,38.0,36.5,84.0,0.0,Unconscious
8742,49.0,35.1,87.0,1.0,Unconscious
8743,45.0,35.9,90.0,1.0,Unconscious
8744,50.0,36.5,85.0,1.0,Unconscious
8745,38.0,35.4,81.0,1.0,Unconscious
8746,38.0,36.4,87.0,0.0,Unconscious
8747,44.0,35.1,82.0,0.0,Unconscious
8748,36.0,36.5,87.0,1.0,Unconscious
8749,40.0,35.8,81.0,1.0,Unconscious
8750,45.0,36.2,81.0,1.0,Unconscious
8751,36.0,35.6,86.0,1.0,Unconscious
8752,32.0,35.9,80.0,0.0,Unconscious
8753,44.0,36.3,80.0,0.0,Unconscious
8754,31.0,36.3,80.0,1.0,Unconscious
8755,31.0,35.6,87.0,1.0,Unconscious
8756,37.0,35.3,90.0,0.0,Unconscious
8757,39.0,36.0,81.0,1.0,Unconscious
8758,35.0,35.1,85.0,0.0,Unconscious
8759,38.0,35.9,85.0,0.0,Unconscious
8760,34.0,35.2,83.0,1.0,Unconscious
8761,44.0,36.3,83.0,1.0,Unconscious
8762,45.0,35.7,89.0,0.0,Unconscious
8763,49.0,35.1,88.0,0.0,Unconscious
8764,32.0,35.8,90.0,0.0,Unconscious
8765,30.0,35.5,80.0,0.0,Unconscious
8766,39.0,35.4,89.0,0.0,Unconscious
8767,46.0,35.9,81.0,0.0,Unconscious
8768,37.0,36.4,84.0,1.0,Unconscious
8769,43.0,35.5,87.0,0.0,Unconscious
8770,46.0,35.0,83.0,1.0,Unconscious
8771,35.0,36.4,88.0,0.0,Unconscious
8772,39.0,36.3,90.0,0.0,Unconscious
8773,46.0,35.8,83.0,0.0,Unconscious
8774,39.0,35.1,86.0,1.0,Unconscious
8775,30.0,35.9,86.0,0.0,Unconscious
8776,38.0,35.2,86.0,1.0,Unconscious
8777,35.0,35.9,84.0,1.0,Unconscious
8778,50.0,35.7,87.0,0.0,Unconscious
8779,49.0,35.3,90.0,1.0,Unconscious
8780,48.0,35.2,83.0,0.0,Unconscious
8781,40.0,35.4,83.0,1.0,Unconscious
8782,40.0,35.4,82.0,0.0,Unconscious
8783,39.0,35.2,80.0,0.0,Unconscious
8784,30.0,35.8,80.0,0.0,Unconscious
8785,33.0,35.7,85.0,0.0,Unconscious
8786,47.0,35.6,84.0,1.0,Unconscious
8787,40.0,35.7,80.0,1.0,Unconscious
8788,48.0,35.3,81.0,0.0,Unconscious
8789,32.0,35.9,82.0,1.0,Unconscious
8790,44.0,36.2,83.0,1.0,Unconscious
8791,50.0,36.0,85.0,1.0,Unconscious
8792,34.0,36.4,85.0,1.0,Unconscious
8793,50.0,35.8,90.0,0.0,Unconscious
8794,41.0,35.8,83.0,0.0,Unconscious
8795,42.0,36.5,90.0,1.0,Unconscious
8796,44.0,35.6,86.0,1.0,Unconscious
8797,37.0,36.2,89.0,1.0,Unconscious
8798,40.0,35.0,87.0,0.0,Unconscious
8799,42.0,35.2,89.0,1.0,Unconscious
8800,38.0,35.6,89.0,1.0,Unconscious
8801,35.0,35.7,90.0,1.0,Unconscious
8802,48.0,36.3,86.0,1.0,Unconscious
8803,45.0,35.7,87.0,0.0,Unconscious
8804,45.0,35.2,89.0,1.0,Unconscious
8805,42.0,35.6,84.0,0.0,Unconscious
8806,44.0,35.5,85.0,0.0,Unconscious
8807,30.0,36.0,88.0,0.0,Unconscious
8808,42.0,35.5,80.0,1.0,Unconscious
8809,44.0,36.0,84.0,0.0,Unconscious
8810,41.0,35.1,80.0,1.0,Unconscious
8811,43.0,36.3,80.0,1.0,Unconscious
8812,36.0,35.9,85.0,1.0,Unconscious
8813,48.0,35.7,81.0,0.0,Unconscious
8814,49.0,35.2,88.0,1.0,Unconscious
8815,38.0,36.2,89.0,0.0,Unconscious
8816,44.0,35.0,90.0,0.0,Unconscious
8817,44.0,36.3,84.0,1.0,Unconscious
8818,49.0,36.1,82.0,1.0,Unconscious
8819,48.0,36.0,81.0,0.0,Unconscious
8820,37.0,35.2,80.0,0.0,Unconscious
8821,38.0,35.1,82.0,0.0,Unconscious
8822,45.0,35.5,81.0,0.0,Unconscious
8823,47.0,35.1,88.0,1.0,Unconscious
8824,41.0,35.5,86.0,0.0,Unconscious
8825,30.0,35.4,88.0,1.0,Unconscious
8826,45.0,36.2,81.0,0.0,Unconscious
8827,31.0,35.4,88.0,1.0,Unconscious
8828,32.0,35.7,87.0,0.0,Unconscious
8829,34.0,36.3,84.0,1.0,Unconscious
8830,31.0,35.1,86.0,1.0,Unconscious
8831,33.0,35.3,88.0,0.0,Unconscious
8832,36.0,36.2,90.0,0.0,Unconscious
8833,49.0,35.0,82.0,0.0,Unconscious
8834,46.0,35.6,89.0,1.0,Unconscious
8835,50.0,36.3,88.0,1.0,Unconscious
8836,46.0,36.2,90.0,0.0,Unconscious
8837,40.0,35.2,86.0,0.0,Unconscious
8838,32.0,35.6,90.0,1.0,Unconscious
8839,31.0,36.0,88.0,0.0,Unconscious
8840,49.0,35.6,90.0,0.0,Unconscious
8841,37.0,35.4,82.0,0.0,Unconscious
8842,42.0,35.7,90.0,0.0,Unconscious
8843,41.0,35.1,86.0,0.0,Unconscious
8844,39.0,35.6,88.0,0.0,Unconscious
8845,48.0,36.5,86.0,1.0,Unconscious
8846,36.0,36.0,82.0,0.0,Unconscious
8847,39.0,36.3,80.0,1.0,Unconscious
8848,34.0,35.9,89.0,1.0,Unconscious
8849,42.0,35.2,87.0,0.0,Unconscious
8850,45.0,36.0,85.0,1.0,Unconscious
8851,40.0,35.3,85.0,0.0,Unconscious
8852,30.0,36.3,87.0,1.0,Unconscious
8853,43.0,36.2,89.0,1.0,Unconscious
8854,47.0,36.0,85.0,1.0,Unconscious
8855,41.0,35.5,88.0,1.0,Unconscious
8856,33.0,35.6,83.0,1.0,Unconscious
8857,49.0,35.8,90.0,0.0,Unconscious
8858,31.0,36.1,84.0,1.0,Unconscious
8859,32.0,35.9,85.0,1.0,Unconscious
8860,35.0,35.8,86.0,0.0,Unconscious
8861,30.0,35.6,82.0,1.0,Unconscious
8862,35.0,35.4,80.0,0.0,Unconscious
8863,32.0,36.3,90.0,1.0,Unconscious
8864,41.0,35.6,80.0,1.0,Unconscious
8865,46.0,35.6,88.0,1.0,Unconscious
8866,50.0,36.2,80.0,1.0,Unconscious
8867,36.0,35.6,82.0,1.0,Unconscious
8868,32.0,35.3,86.0,0.0,Unconscious
8869,41.0,35.3,80.0,1.0,Unconscious
8870,31.0,35.7,90.0,0.0,Unconscious
8871,42.0,35.7,83.0,0.0,Unconscious
8872,31.0,35.1,89.0,1.0,Unconscious
8873,42.0,35.5,80.0,0.0,Unconscious
8874,45.0,35.6,82.0,1.0,Unconscious
8875,49.0,35.1,88.0,1.0,Unconscious
8876,49.0,35.9,84.0,1.0,Unconscious
8877,42.0,35.8,84.0,1.0,Unconscious
8878,50.0,35.6,89.0,0.0,Unconscious
8879,40.0,36.3,88.0,1.0,Unconscious
8880,49.0,35.3,87.0,1.0,Unconscious
8881,37.0,35.3,88.0,1.0,Unconscious
8882,42.0,36.1,89.0,1.0,Unconscious
8883,38.0,35.1,89.0,0.0,Unconscious
8884,33.0,35.9,84.0,1.0,Unconscious
8885,30.0,36.0,90.0,1.0,Unconscious
8886,46.0,36.0,83.0,0.0,Unconscious
8887,49.0,35.4,86.0,0.0,Unconscious
8888,37.0,35.5,81.0,0.0,Unconscious
8889,39.0,36.0,83.0,0.0,Unconscious
8890,45.0,35.4,83.0,0.0,Unconscious
8891,40.0,35.4,87.0,1.0,Unconscious
8892,33.0,35.6,81.0,0.0,Unconscious
8893,43.0,35.5,83.0,0.0,Unconscious
8894,32.0,35.4,89.0,1.0,Unconscious
8895,40.0,36.3,80.0,0.0,Unconscious
8896,49.0,35.7,82.0,0.0,Unconscious
8897,43.0,36.3,83.0,1.0,Unconscious
8898,37.0,36.2,90.0,0.0,Unconscious
8899,44.0,35.2,89.0,1.0,Unconscious
8900,42.0,35.4,82.0,0.0,Unconscious
8901,44.0,36.3,84.0,0.0,Unconscious
8902,47.0,35.6,86.0,1.0,Unconscious
8903,41.0,36.4,85.0,1.0,Unconscious
8904,37.0,35.9,88.0,0.0,Unconscious
8905,36.0,36.3,86.0,1.0,Unconscious
8906,46.0,35.8,90.0,1.0,Unconscious
8907,50.0,36.0,83.0,1.0,Unconscious
8908,32.0,36.3,82.0,1.0,Unconscious
8909,40.0,36.5,84.0,0.0,Unconscious
8910,32.0,36.0,87.0,1.0,Unconscious
8911,45.0,36.3,85.0,1.0,Unconscious
8912,44.0,36.3,88.0,0.0,Unconscious
8913,46.0,36.2,89.0,0.0,Unconscious
8914,44.0,35.4,90.0,1.0,Unconscious
8915,37.0,35.5,85.0,0.0,Unconscious
8916,50.0,35.2,88.0,1.0,Unconscious
8917,35.0,35.9,90.0,1.0,Unconscious
8918,42.0,35.7,90.0,0.0,Unconscious
8919,49.0,36.5,82.0,1.0,Unconscious
8920,49.0,36.1,84.0,0.0,Unconscious
8921,50.0,35.2,85.0,1.0,Unconscious
8922,47.0,35.3,80.0,1.0,Unconscious
8923,46.0,35.7,80.0,1.0,Unconscious
8924,39.0,36.3,80.0,0.0,Unconscious
8925,50.0,35.4,83.0,1.0,Unconscious
8926,42.0,35.5,87.0,0.0,Unconscious
8927,38.0,35.6,89.0,1.0,Unconscious
8928,34.0,35.7,87.0,0.0,Unconscious
8929,32.0,35.4,83.0,1.0,Unconscious
8930,34.0,35.9,88.0,0.0,Unconscious
8931,36.0,35.9,86.0,1.0,Unconscious
8932,44.0,36.3,83.0,1.0,Unconscious
8933,50.0,35.7,84.0,0.0,Unconscious
8934,41.0,35.7,84.0,1.0,Unconscious
8935,38.0,36.0,90.0,1.0,Unconscious
8936,47.0,35.8,87.0,1.0,Unconscious
8937,34.0,35.8,87.0,1.0,Unconscious
8938,49.0,36.4,86.0,0.0,Unconscious
8939,34.0,35.8,89.0,1.0,Unconscious
8940,48.0,35.6,80.0,1.0,Unconscious
8941,36.0,35.8,82.0,1.0,Unconscious
8942,50.0,35.2,87.0,1.0,Unconscious
8943,34.0,35.7,89.0,0.0,Unconscious
8944,36.0,35.6,85.0,1.0,Unconscious
8945,34.0,35.8,89.0,1.0,Unconscious
8946,46.0,35.3,86.0,1.0,Unconscious
8947,35.0,36.3,84.0,0.0,Unconscious
8948,48.0,35.1,86.0,1.0,Unconscious
8949,34.0,35.6,89.0,1.0,Unconscious
8950,49.0,35.1,86.0,1.0,Unconscious
8951,38.0,35.3,83.0,1.0,Unconscious
8952,41.0,35.9,84.0,0.0,Unconscious
8953,39.0,36.1,82.0,0.0,Unconscious
8954,33.0,36.5,81.0,1.0,Unconscious
8955,45.0,36.1,89.0,1.0,Unconscious
8956,45.0,36.1,82.0,1.0,Unconscious
8957,44.0,36.4,85.0,0.0,Unconscious
8958,47.0,35.0,85.0,1.0,Unconscious
8959,44.0,36.4,83.0,1.0,Unconscious
8960,41.0,36.5,88.0,1.0,Unconscious
8961,40.0,35.2,83.0,0.0,Unconscious
8962,42.0,36.2,85.0,1.0,Unconscious
8963,42.0,35.4,80.0,1.0,Unconscious
8964,39.0,36.4,85.0,1.0,Unconscious
8965,44.0,35.9,87.0,1.0,Unconscious
8966,38.0,35.8,83.0,1.0,Unconscious
8967,40.0,36.3,84.0,0.0,Unconscious
8968,49.0,36.3,85.0,1.0,Unconscious
8969,35.0,35.6,81.0,1.0,Unconscious
8970,32.0,35.8,83.0,0.0,Unconscious
8971,44.0,36.0,85.0,1.0,Unconscious
8972,33.0,35.1,80.0,1.0,Unconscious
8973,35.0,35.3,84.0,1.0,Unconscious
8974,44.0,36.5,90.0,0.0,Unconscious
8975,50.0,35.8,84.0,0.0,Unconscious
8976,36.0,36.0,89.0,0.0,Unconscious
8977,31.0,36.1,88.0,0.0,Unconscious
8978,37.0,35.3,83.0,1.0,Unconscious
8979,39.0,35.7,80.0,1.0,Unconscious
8980,33.0,35.6,84.0,0.0,Unconscious
8981,33.0,35.5,89.0,0.0,Unconscious
8982,39.0,35.5,87.0,1.0,Unconscious
8983,35.0,35.2,87.0,0.0,Unconscious
8984,49.0,35.5,80.0,0.0,Unconscious
8985,35.0,36.1,87.0,0.0,Unconscious
8986,37.0,35.8,81.0,0.0,Unconscious
8987,38.0,36.1,88.0,1.0,Unconscious
8988,41.0,35.7,82.0,1.0,Unconscious
8989,31.0,35.1,90.0,0.0,Unconscious
8990,36.0,35.7,89.0,1.0,Unconscious
8991,46.0,35.6,86.0,0.0,Unconscious
8992,32.0,35.5,86.0,1.0,Unconscious
8993,36.0,35.6,84.0,0.0,Unconscious
8994,34.0,36.2,85.0,0.0,Unconscious
8995,43.0,35.8,90.0,1.0,Unconscious
8996,35.0,36.5,85.0,0.0,Unconscious
8997,39.0,35.6,89.0,0.0,Unconscious
8998,37.0,36.4,87.0,0.0,Unconscious
8999,36.0,36.5,84.0,1.0,Unconscious
9000,35.0,35.6,82.0,1.0,Unconscious
9001,37.0,35.5,90.0,1.0,Unconscious
9002,42.0,36.4,81.0,0.0,Unconscious
9003,30.0,35.2,83.0,1.0,Unconscious
9004,31.0,36.4,88.0,1.0,Unconscious
9005,33.0,36.4,85.0,1.0,Unconscious
9006,31.0,35.3,82.0,1.0,Unconscious
9007,38.0,35.3,87.0,0.0,Unconscious
9008,50.0,35.1,82.0,0.0,Unconscious
9009,43.0,36.3,83.0,1.0,Unconscious
9010,48.0,35.3,80.0,0.0,Unconscious
9011,43.0,36.2,82.0,0.0,Unconscious
9012,34.0,36.0,88.0,0.0,Unconscious
9013,30.0,36.2,90.0,0.0,Unconscious
9014,32.0,35.8,80.0,0.0,Unconscious
9015,44.0,35.7,83.0,1.0,Unconscious
9016,43.0,36.3,85.0,1.0,Unconscious
9017,49.0,35.0,85.0,1.0,Unconscious
9018,46.0,35.3,80.0,0.0,Unconscious
9019,36.0,36.0,81.0,0.0,Unconscious
9020,40.0,35.1,81.0,0.0,Unconscious
9021,39.0,36.2,88.0,1.0,Unconscious
9022,43.0,36.2,82.0,1.0,Unconscious
9023,45.0,36.2,83.0,0.0,Unconscious
9024,40.0,36.4,81.0,1.0,Unconscious
9025,39.0,35.6,87.0,0.0,Unconscious
9026,33.0,36.4,88.0,0.0,Unconscious
9027,50.0,35.7,80.0,0.0,Unconscious
9028,38.0,35.3,88.0,1.0,Unconscious
9029,45.0,35.8,89.0,0.0,Unconscious
9030,49.0,35.3,90.0,1.0,Unconscious
9031,45.0,35.0,89.0,0.0,Unconscious
9032,49.0,36.0,82.0,0.0,Unconscious
9033,44.0,36.4,86.0,0.0,Unconscious
9034,41.0,36.1,87.0,0.0,Unconscious
9035,50.0,36.4,86.0,0.0,Unconscious
