HeartRate_bpm,Temperature_C,SpO2_percent,MotionLevel,State
63,36.6,97,2,Awake/Idle
65,36.6,99,2,Awake/Idle
61,36.7,98,1,Awake/Idle
75,36.8,100,3,Awake/Idle
72,36.5,95,3,Awake/Idle
47,35.6,83,1,Unconscious
35,35.5,80,1,Unconscious
33,36.1,84,0,Unconscious
32,36,82,1,Unconscious
41,35.1,89,0,Unconscious
30,35.3,88,0,Unconscious
41,35.5,81,0,Unconscious
42,35.4,82,0,Unconscious
41,36.1,86,0,Unconscious
48,36.4,85,0,Unconscious
118,37.1,98,2,Post-Workout
108,37.2,98,3,Post-Workout
119,37.3,99,1,Post-Workout
104,37.5,97,3,Post-Workout
104,37.4,96,3,Post-Workout
100,37.1,95,1,Post-Workout
96,37.1,98,2,Post-Workout
90,37,99,1,Post-Workout
111,37.3,96,3,Post-Workout
93,37.4,98,3,Post-Workout
40,35.8,81,1,Unconscious
38,36.4,87,0,Unconscious
38,35.4,81,1,Unconscious
38,36.5,84,0,Unconscious
44,35.1,82,0,Unconscious
36,36.5,87,1,Unconscious
45,35.9,90,1,Unconscious
50,36.5,85,1,Unconscious
49,35.1,87,1,Unconscious
45,36.2,81,1,Unconscious
58,36.3,99,0,Sleeping
53,36.4,98,1,Sleeping
63,36.5,97,1,Sleeping
55,36.6,100,1,Sleeping
51,36.5,97,0,Sleeping
52,36.5,98,1,Sleeping
51,36.3,97,0,Sleeping
63,36.5,96,0,Sleeping
62,36.3,96,0,Sleeping
56,36.7,97,0,Sleeping
93,37.3,95,3,Post-Workout
113,37.3,98,3,Post-Workout
93,37.3,100,2,Post-Workout
116,37.2,100,3,Post-Workout
103,37.4,97,3,Post-Workout
117,37.2,95,1,Post-Workout
117,37.1,100,3,Post-Workout
94,37.3,100,2,Post-Workout
111,37.3,95,3,Post-Workout
101,37.1,97,3,Post-Workout
93,37.1,89,10,Seizure
140,37.2,94,9,Seizure
110,36.5,92,10,Seizure
126,37.1,94,9,Seizure
118,37.1,89,10,Seizure
92,37,89,9,Seizure
108,36.9,88,9,Seizure
135,36.7,90,10,Seizure
140,36.6,92,9,Seizure
115,37.4,94,9,Seizure
78,36.5,100,1,Awake/Idle
74,36.7,96,3,Awake/Idle
75,36.9,95,2,Awake/Idle
75,36.7,99,2,Awake/Idle
69,37,100,2,Awake/Idle
69,36.8,99,3,Awake/Idle
62,36.6,96,3,Awake/Idle
80,36.7,99,3,Awake/Idle
75,36.5,100,3,Awake/Idle
69,37,95,1,Awake/Idle
165,37.1,98,9,Running
148,37.3,92,10,Running
148,37.2,97,8,Running
160,37.5,98,10,Running
165,37.9,96,8,Running
149,37.7,97,10,Running
138,37.5,97,8,Running
154,37.1,96,10,Running
178,37,95,9,Running
156,38,97,9,Running
121,37.3,92,9,Seizure
94,37.2,88,9,Seizure
122,36.9,92,9,Seizure
133,37.4,89,9,Seizure
125,36.6,93,10,Seizure
98,37.1,89,10,Seizure
125,37,95,9,Seizure
137,36.5,91,9,Seizure
132,37.1,90,10,Seizure
102,36.9,94,9,Seizure
107,36.9,95,4,Stress/Panic
111,36.9,95,5,Stress/Panic
119,37,94,2,Stress/Panic
107,36.9,95,5,Stress/Panic
117,36.5,95,5,Stress/Panic
109,36.9,94,4,Stress/Panic
125,37.1,95,4,Stress/Panic
122,37.1,95,4,Stress/Panic
100,36.9,94,4,Stress/Panic
108,36.7,95,2,Stress/Panic
99,37,98,4,Walking
104,37,96,7,Walking
108,36.9,100,6,Walking
89,36.7,95,6,Walking
93,36.8,97,4,Walking
104,36.8,96,7,Walking
85,36.9,98,6,Walking
85,36.8,100,5,Walking
94,36.9,100,4,Walking
110,36.8,97,5,Walking
60,36.5,97,1,Awake/Idle
72,36.8,95,1,Awake/Idle
74,36.6,100,3,Awake/Idle
65,36.6,96,3,Awake/Idle
74,36.8,99,1,Awake/Idle
76,36.9,97,1,Awake/Idle
70,36.6,95,1,Awake/Idle
68,36.9,97,2,Awake/Idle
61,36.7,95,2,Awake/Idle
65,36.5,100,1,Awake/Idle
82,36.7,74,1,Hypoxia
64,36.3,89,1,Hypoxia
62,36.8,83,2,Hypoxia
88,36.1,71,1,Hypoxia
83,36.5,87,2,Hypoxia
75,36.3,88,0,Hypoxia
74,36.1,83,1,Hypoxia
60,36.6,80,2,Hypoxia
99,36.6,80,1,Hypoxia
89,36.7,73,2,Hypoxia
52,36.8,100,1,Meditation
56,36.9,99,0,Meditation
66,36.9,97,1,Meditation
63,36.8,99,0,Meditation
60,36.8,100,0,Meditation
50,36.6,98,1,Meditation
53,36.6,96,0,Meditation
67,36.6,96,1,Meditation
52,36.9,99,1,Meditation
65,36.5,95,1,Meditation
92,36.7,96,7,Walking
92,37,96,5,Walking
91,37.1,99,6,Walking
82,36.8,100,6,Walking
98,37,99,6,Walking
110,36.9,97,5,Walking
96,36.9,99,6,Walking
86,36.8,98,6,Walking
87,36.9,99,6,Walking
95,37.2,97,5,Walking
101,37.1,98,1,Post-Workout
120,37.1,95,1,Post-Workout
112,37.3,95,3,Post-Workout
110,37.4,95,3,Post-Workout
118,37.2,99,2,Post-Workout
93,37.3,98,3,Post-Workout
111,37.3,95,2,Post-Workout
117,37.2,98,1,Post-Workout
102,37.1,100,3,Post-Workout
100,37.3,100,2,Post-Workout
71,36.8,82,2,Hypoxia
92,36.1,85,2,Hypoxia
77,37,76,2,Hypoxia
60,36.3,75,2,Hypoxia
72,36.4,73,2,Hypoxia
80,36.2,75,0,Hypoxia
100,36.5,72,2,Hypoxia
72,36.4,86,1,Hypoxia
69,36.8,76,0,Hypoxia
100,36.7,73,1,Hypoxia
106,36.9,93,5,Stress/Panic
104,37,93,3,Stress/Panic
118,36.5,93,2,Stress/Panic
127,36.7,95,3,Stress/Panic
107,36.9,94,5,Stress/Panic
111,37,95,2,Stress/Panic
129,36.9,93,5,Stress/Panic
112,36.8,94,4,Stress/Panic
127,36.9,95,2,Stress/Panic
108,36.6,94,4,Stress/Panic
95,37.3,98,2,Post-Workout
93,37,99,3,Post-Workout
99,37.1,97,1,Post-Workout
108,37.3,98,3,Post-Workout
94,37.1,97,3,Post-Workout
103,37.4,98,2,Post-Workout
116,37,100,3,Post-Workout
100,37.2,99,1,Post-Workout
101,37.2,100,3,Post-Workout
112,37.4,99,2,Post-Workout
57,36.6,97,1,Sleeping
56,36.5,95,1,Sleeping
62,36.7,98,0,Sleeping
65,36.4,97,1,Sleeping
62,36.2,98,1,Sleeping
54,36.1,96,0,Sleeping
59,36.2,98,0,Sleeping
52,36.4,97,0,Sleeping
61,36,100,0,Sleeping
63,36.6,99,1,Sleeping
33,35.4,90,1,Unconscious
36,35.6,80,1,Unconscious
30,35.8,89,0,Unconscious
32,35.4,88,0,Unconscious
37,35.4,86,0,Unconscious
49,36,89,0,Unconscious
42,35.6,90,1,Unconscious
40,35.3,87,1,Unconscious
45,35.6,90,1,Unconscious
43,35.7,84,1,Unconscious
96,37,96,7,Walking
95,37.2,97,7,Walking
89,36.9,100,7,Walking
81,36.9,96,7,Walking
107,36.8,100,5,Walking
90,37.1,96,4,Walking
86,36.7,99,7,Walking
110,36.9,99,7,Walking
87,36.9,95,7,Walking
83,37.1,99,4,Walking
115,36.9,93,4,Stress/Panic
128,36.8,95,2,Stress/Panic
119,37.2,95,2,Stress/Panic
130,36.7,95,2,Stress/Panic
126,36.9,95,2,Stress/Panic
113,37.1,96,5,Stress/Panic
127,36.8,93,3,Stress/Panic
119,37.2,94,4,Stress/Panic
117,36.9,95,3,Stress/Panic
102,36.6,93,5,Stress/Panic
52,36.3,94,0,Fainting
59,35.9,87,0,Fainting
34,35.9,87,0,Fainting
59,36.4,89,0,Fainting
30,35.8,93,1,Fainting
57,36.2,92,1,Fainting
34,35.5,91,1,Fainting
47,36.4,92,1,Fainting
51,35.5,94,1,Fainting
32,35.7,90,1,Fainting
109,37,95,2,Stress/Panic
100,36.8,95,2,Stress/Panic
120,36.6,95,5,Stress/Panic
111,37.2,93,2,Stress/Panic
119,36.5,96,4,Stress/Panic
126,36.7,93,3,Stress/Panic
110,36.9,94,3,Stress/Panic
100,37.1,95,3,Stress/Panic
119,37.2,95,2,Stress/Panic
124,37.1,93,2,Stress/Panic
30,35.3,81,0,Unconscious
41,35,80,1,Unconscious
41,35.2,87,1,Unconscious
38,36.4,90,1,Unconscious
47,36.5,83,1,Unconscious
49,36.3,90,0,Unconscious
37,35.3,85,0,Unconscious
38,36.5,87,0,Unconscious
50,36.3,81,1,Unconscious
47,35.2,86,1,Unconscious
86,36.9,100,6,Walking
82,37.1,100,4,Walking
104,36.9,99,4,Walking
89,37,97,7,Walking
93,37.1,95,7,Walking
80,37.1,95,6,Walking
90,36.8,95,5,Walking
99,36.8,98,6,Walking
109,37,100,4,Walking
101,36.7,96,5,Walking
83,37.1,98,4,Walking
87,37.1,99,5,Walking
80,36.8,98,5,Walking
108,37,99,4,Walking
102,37,96,5,Walking
87,36.8,97,6,Walking
87,37.1,98,7,Walking
96,37.2,96,7,Walking
108,37.2,100,4,Walking
104,36.7,99,5,Walking
62,36.1,95,0,Sleeping
54,36.1,98,1,Sleeping
56,36.2,100,0,Sleeping
58,36.2,97,0,Sleeping
60,36.5,97,1,Sleeping
53,36.3,100,1,Sleeping
54,36.1,96,0,Sleeping
58,36.3,96,1,Sleeping
56,36.3,97,0,Sleeping
51,36.4,95,0,Sleeping
49,35.9,91,0,Fainting
35,36.4,85,0,Fainting
37,35.7,88,0,Fainting
46,36.1,95,1,Fainting
34,36.4,88,1,Fainting
47,36.2,89,0,Fainting
31,35.9,93,0,Fainting
53,36.3,85,1,Fainting
55,36.1,86,1,Fainting
33,36.2,89,0,Fainting
46,36.3,83,0,Unconscious
39,35.3,85,1,Unconscious
33,35.4,85,1,Unconscious
37,35.1,90,1,Unconscious
46,35.3,85,1,Unconscious
47,35.2,81,0,Unconscious
35,35.1,81,1,Unconscious
41,36.2,82,1,Unconscious
42,35,80,0,Unconscious
42,35.5,85,0,Unconscious
61,36.6,75,2,Hypoxia
78,36.8,71,1,Hypoxia
94,36.2,90,2,Hypoxia
62,36.5,78,2,Hypoxia
76,36.4,91,2,Hypoxia
76,36.9,75,2,Hypoxia
61,36.6,78,2,Hypoxia
61,37,73,0,Hypoxia
64,36.4,79,1,Hypoxia
69,36.9,77,1,Hypoxia
99,37,96,1,Post-Workout
114,37.4,96,3,Post-Workout
93,37.5,97,1,Post-Workout
116,37.3,95,2,Post-Workout
105,37.2,97,2,Post-Workout
110,37.5,98,2,Post-Workout
99,37,95,2,Post-Workout
96,37.3,95,3,Post-Workout
120,37.1,98,2,Post-Workout
113,37.4,95,1,Post-Workout
32,35.8,83,0,Unconscious
40,35.2,83,0,Unconscious
39,36.4,85,1,Unconscious
42,35.4,80,1,Unconscious
38,35.8,83,1,Unconscious
44,35.9,87,1,Unconscious
49,36.3,85,1,Unconscious
35,35.6,81,1,Unconscious
40,36.3,84,0,Unconscious
42,36.2,85,1,Unconscious
81,36,83,0,Hypoxia
60,36.5,84,0,Hypoxia
66,36.4,80,0,Hypoxia
77,36.1,87,0,Hypoxia
89,36.9,74,1,Hypoxia
71,36,72,1,Hypoxia
96,36.9,74,2,Hypoxia
71,36.9,91,1,Hypoxia
92,36.3,83,2,Hypoxia
73,36.4,83,0,Hypoxia
122,37.5,88,10,Seizure
137,36.7,95,9,Seizure
108,37.1,88,9,Seizure
90,36.5,89,10,Seizure
110,37.4,95,9,Seizure
91,37,90,9,Seizure
139,37.3,88,10,Seizure
139,36.5,95,9,Seizure
134,36.6,93,9,Seizure
108,37.3,91,9,Seizure
130,37.2,88,10,Seizure
140,36.9,95,9,Seizure
101,36.7,94,10,Seizure
138,36.6,91,9,Seizure
114,37.2,90,9,Seizure
124,37.1,89,9,Seizure
132,36.7,95,10,Seizure
127,36.8,88,9,Seizure
125,37.1,92,10,Seizure
140,36.6,93,10,Seizure
169,38,94,8,Running
146,37.8,95,9,Running
122,37,98,8,Running
129,37.9,96,8,Running
125,37.9,95,9,Running
176,37.5,97,8,Running
133,37.8,94,10,Running
175,37.1,97,8,Running
133,37.5,95,9,Running
171,37.3,92,10,Running
57,36.8,95,0,Meditation
62,36.5,100,1,Meditation
62,36.7,97,1,Meditation
57,36.6,99,1,Meditation
62,36.7,95,0,Meditation
55,36.7,99,1,Meditation
55,36.7,96,1,Meditation
58,36.8,97,1,Meditation
53,36.5,100,0,Meditation
64,36.9,97,0,Meditation
92,37,100,1,Post-Workout
94,37,97,1,Post-Workout
91,37.1,100,1,Post-Workout
108,37.4,100,2,Post-Workout
103,37.1,97,3,Post-Workout
112,37.1,99,1,Post-Workout
97,37.2,95,1,Post-Workout
113,37.1,99,3,Post-Workout
119,37.2,95,2,Post-Workout
97,37.3,97,2,Post-Workout
140,37.9,94,8,Running
180,37.2,96,8,Running
164,37.4,93,9,Running
155,37.8,97,9,Running
180,37.2,95,8,Running
120,37.8,92,8,Running
176,37.5,94,9,Running
164,37.6,94,8,Running
137,38,92,10,Running
136,37.7,94,9,Running
179,37.4,93,9,Running
139,37.6,94,10,Running
171,37.9,94,9,Running
151,37.9,93,10,Running
151,37.4,93,9,Running
143,37.7,98,10,Running
147,37.7,98,10,Running
151,37.6,92,10,Running
178,37.3,94,8,Running
160,37.1,97,9,Running
38,36.5,85,0,Fainting
58,36.3,92,0,Fainting
42,35.7,95,1,Fainting
48,35.8,89,1,Fainting
55,35.7,85,0,Fainting
50,36,87,1,Fainting
37,35.8,93,1,Fainting
41,35.5,88,1,Fainting
43,35.5,86,1,Fainting
56,35.7,88,0,Fainting
62,36.7,99,1,Awake/Idle
70,36.9,99,3,Awake/Idle
75,36.9,95,2,Awake/Idle
79,36.9,95,2,Awake/Idle
79,36.5,96,3,Awake/Idle
69,36.7,97,1,Awake/Idle
80,36.5,99,2,Awake/Idle
80,36.7,96,3,Awake/Idle
60,36.9,95,3,Awake/Idle
74,36.9,99,2,Awake/Idle
58,36.3,93,1,Fainting
59,35.7,93,1,Fainting
42,36.4,85,0,Fainting
52,36.5,90,1,Fainting
58,35.6,94,1,Fainting
54,36,90,1,Fainting
35,36.5,90,0,Fainting
56,35.5,91,1,Fainting
57,35.6,86,0,Fainting
51,36,89,1,Fainting
165,37.7,98,8,Running
151,37.6,94,10,Running
128,37.9,93,10,Running
122,37.8,94,10,Running
142,37.7,98,10,Running
161,37.2,93,8,Running
132,37.3,98,10,Running
125,37.4,92,10,Running
126,37.3,98,8,Running
120,37.5,96,8,Running
102,36.7,96,2,Stress/Panic
103,36.8,94,2,Stress/Panic
116,36.5,96,3,Stress/Panic
111,37,96,3,Stress/Panic
103,36.8,96,3,Stress/Panic
118,36.6,95,5,Stress/Panic
123,36.6,95,5,Stress/Panic
117,36.9,94,4,Stress/Panic
116,36.6,93,4,Stress/Panic
107,37,93,5,Stress/Panic
36,36.4,83,1,Unconscious
43,36.5,84,1,Unconscious
32,36.5,88,1,Unconscious
37,35.5,88,0,Unconscious
48,36.4,82,0,Unconscious
32,35.4,84,1,Unconscious
47,35.6,86,0,Unconscious
47,36.3,81,0,Unconscious
35,36.1,80,1,Unconscious
42,35.5,80,1,Unconscious
65,36.5,96,2,Awake/Idle
71,36.6,97,1,Awake/Idle
77,36.8,97,1,Awake/Idle
66,36.9,98,3,Awake/Idle
77,37,98,1,Awake/Idle
74,36.9,99,1,Awake/Idle
63,37,96,2,Awake/Idle
69,36.9,95,2,Awake/Idle
74,36.8,95,2,Awake/Idle
65,36.6,97,3,Awake/Idle
65,36.4,97,0,Sleeping
56,36.5,99,0,Sleeping
54,36.1,98,1,Sleeping
61,36.3,99,1,Sleeping
51,36.2,100,1,Sleeping
62,36,98,1,Sleeping
55,36.2,95,0,Sleeping
64,36.5,96,1,Sleeping
62,36,98,1,Sleeping
53,36.5,98,0,Sleeping
130,37.9,93,9,Running
177,37.4,92,8,Running
120,37.7,93,9,Running
158,37.3,97,10,Running
171,37.1,93,10,Running
160,37.3,95,9,Running
133,37.6,96,10,Running
175,37.8,92,9,Running
126,37.4,96,10,Running
122,37.8,92,9,Running
68,36.6,97,2,Awake/Idle
68,36.7,98,1,Awake/Idle
78,36.7,98,3,Awake/Idle
69,36.9,96,1,Awake/Idle
62,36.7,97,1,Awake/Idle
72,37,98,2,Awake/Idle
62,36.8,97,3,Awake/Idle
68,36.5,98,3,Awake/Idle
69,36.8,99,3,Awake/Idle
64,37,97,2,Awake/Idle
54,36.3,92,0,Fainting
44,35.6,94,1,Fainting
30,35.6,88,1,Fainting
37,35.6,92,1,Fainting
31,35.7,94,1,Fainting
46,36.2,91,0,Fainting
53,35.8,89,0,Fainting
48,35.7,92,1,Fainting
46,36.4,94,0,Fainting
55,36,90,0,Fainting
162,37.4,96,9,Running
138,37.7,95,10,Running
150,37.8,95,8,Running
128,37.5,98,8,Running
161,37,95,8,Running
148,37.8,96,8,Running
175,37.6,92,8,Running
169,38,92,9,Running
123,37.2,95,9,Running
158,37.1,94,9,Running
61,36.5,97,0,Sleeping
51,36.5,95,1,Sleeping
50,36.2,95,0,Sleeping
56,36.2,96,1,Sleeping
51,36,98,0,Sleeping
50,36.5,97,1,Sleeping
50,36.1,97,1,Sleeping
59,36.6,98,1,Sleeping
55,36.3,96,0,Sleeping
62,36,98,0,Sleeping
165,37.3,98,10,Running
136,37,96,8,Running
152,37.2,94,10,Running
133,37.3,95,9,Running
139,37.3,93,10,Running
131,37.9,94,9,Running
143,37.7,96,10,Running
171,37.7,94,10,Running
174,37.3,92,9,Running
142,37.6,95,9,Running
102,36.9,95,7,Walking
104,37,96,4,Walking
95,36.9,98,7,Walking
91,36.8,96,4,Walking
108,37,98,7,Walking
95,37,99,7,Walking
93,37,98,5,Walking
92,36.9,99,5,Walking
89,36.8,99,6,Walking
95,37.2,100,6,Walking
62,36.8,90,0,Hypoxia
79,36.8,78,0,Hypoxia
66,36.9,80,0,Hypoxia
68,36.5,71,0,Hypoxia
62,36.9,82,1,Hypoxia
94,36.6,79,0,Hypoxia
71,36.2,70,2,Hypoxia
68,36.5,76,1,Hypoxia
98,36.9,87,1,Hypoxia
81,36.9,75,0,Hypoxia
96,37.4,90,10,Seizure
91,36.8,89,10,Seizure
102,36.7,89,9,Seizure
91,36.6,91,9,Seizure
102,37.2,93,10,Seizure
116,37,89,9,Seizure
136,37.3,88,9,Seizure
104,37,90,10,Seizure
90,37.2,90,9,Seizure
121,37.1,94,10,Seizure
90,37,96,3,Post-Workout
105,37.3,97,1,Post-Workout
112,37.2,95,3,Post-Workout
93,37.2,95,1,Post-Workout
96,37.4,98,1,Post-Workout
97,37.4,95,1,Post-Workout
119,37.1,96,1,Post-Workout
113,37,96,1,Post-Workout
104,37.5,100,3,Post-Workout
102,37.3,95,3,Post-Workout
49,36,82,1,Unconscious
46,35.9,86,0,Unconscious
38,35.9,80,1,Unconscious
48,35.3,89,1,Unconscious
43,35.9,80,0,Unconscious
48,35.3,82,0,Unconscious
43,35.3,80,0,Unconscious
49,35.6,87,1,Unconscious
41,35.8,80,1,Unconscious
48,35.9,82,1,Unconscious
69,36.9,95,3,Awake/Idle
80,36.5,98,2,Awake/Idle
61,36.7,98,2,Awake/Idle
68,36.9,98,2,Awake/Idle
75,36.6,95,1,Awake/Idle
67,36.7,98,3,Awake/Idle
78,36.6,96,1,Awake/Idle
66,36.7,98,2,Awake/Idle
64,36.9,100,1,Awake/Idle
78,36.5,98,2,Awake/Idle
78,36.7,98,2,Awake/Idle
62,36.7,95,3,Awake/Idle
72,36.5,98,2,Awake/Idle
76,36.6,96,3,Awake/Idle
60,36.5,100,1,Awake/Idle
79,37,100,2,Awake/Idle
60,36.6,95,1,Awake/Idle
62,36.7,99,2,Awake/Idle
62,36.7,99,3,Awake/Idle
68,36.7,99,3,Awake/Idle
101,37.1,100,7,Walking
101,36.9,95,5,Walking
82,37.2,98,4,Walking
108,37,96,7,Walking
110,37,99,4,Walking
97,37.2,100,7,Walking
84,37,95,6,Walking
105,36.7,97,6,Walking
101,37,96,4,Walking
81,37.1,95,6,Walking
87,36.4,78,1,Hypoxia
83,36.2,87,2,Hypoxia
67,36.5,75,1,Hypoxia
75,36.7,82,1,Hypoxia
97,37,70,1,Hypoxia
71,36,79,2,Hypoxia
92,36.4,85,1,Hypoxia
84,36.3,72,1,Hypoxia
72,36.6,79,1,Hypoxia
87,36.8,82,0,Hypoxia
60,36.9,99,1,Meditation
52,36.7,100,0,Meditation
55,36.8,97,1,Meditation
68,36.5,97,1,Meditation
68,36.7,100,0,Meditation
65,36.7,99,0,Meditation
50,36.8,99,1,Meditation
58,36.8,99,0,Meditation
65,36.9,96,1,Meditation
51,36.5,96,0,Meditation
58,36.9,98,0,Meditation
69,36.6,99,0,Meditation
66,36.5,98,1,Meditation
65,36.5,97,0,Meditation
65,36.8,96,0,Meditation
67,36.8,99,1,Meditation
61,36.7,95,0,Meditation
66,36.7,97,1,Meditation
56,36.8,100,1,Meditation
53,36.9,98,0,Meditation
122,37,96,4,Stress/Panic
103,37.1,95,2,Stress/Panic
119,36.8,96,4,Stress/Panic
109,37,95,3,Stress/Panic
130,36.9,94,3,Stress/Panic
124,36.8,95,2,Stress/Panic
111,36.8,96,4,Stress/Panic
122,36.7,95,3,Stress/Panic
113,36.8,94,2,Stress/Panic
124,37.2,96,3,Stress/Panic
69,36.6,95,1,Meditation
70,36.6,98,0,Meditation
55,36.8,96,1,Meditation
57,36.7,96,0,Meditation
67,36.8,95,1,Meditation
50,36.6,98,1,Meditation
67,36.9,96,1,Meditation
54,36.7,99,0,Meditation
53,36.7,99,0,Meditation
53,36.6,100,1,Meditation
83,36.8,99,6,Walking
89,36.8,98,5,Walking
91,37.2,98,5,Walking
101,37.1,95,5,Walking
84,37.2,97,7,Walking
90,37.1,97,5,Walking
82,37,98,5,Walking
92,36.9,97,7,Walking
84,36.8,96,4,Walking
90,37,98,6,Walking
130,37.4,97,10,Running
136,37.6,95,9,Running
130,37.3,92,8,Running
156,37.9,96,8,Running
171,37.1,92,8,Running
120,37.1,94,10,Running
136,37.2,94,8,Running
122,37.8,92,10,Running
157,38,97,8,Running
160,37,96,8,Running
58,36.8,100,1,Meditation
60,36.8,98,0,Meditation
52,36.6,95,1,Meditation
61,36.8,99,0,Meditation
51,36.6,95,0,Meditation
54,36.8,96,1,Meditation
64,36.9,95,1,Meditation
60,36.7,100,1,Meditation
61,36.7,100,1,Meditation
58,36.6,98,0,Meditation
65,36.6,89,1,Hypoxia
63,37,84,0,Hypoxia
77,37,77,2,Hypoxia
66,36.6,87,0,Hypoxia
98,36.4,82,2,Hypoxia
76,36.9,88,1,Hypoxia
88,36.5,71,1,Hypoxia
61,37,72,0,Hypoxia
81,36.1,91,1,Hypoxia
96,36.4,90,0,Hypoxia
59,36.3,89,1,Fainting
50,35.7,94,0,Fainting
30,36,95,1,Fainting
46,35.6,88,1,Fainting
52,35.7,90,0,Fainting
36,36.4,94,0,Fainting
42,36.5,87,1,Fainting
31,35.8,91,1,Fainting
39,36,89,1,Fainting
44,36,91,0,Fainting
50,36.1,100,0,Sleeping
51,36.4,99,0,Sleeping
63,36.7,97,1,Sleeping
53,36.4,95,0,Sleeping
63,36.4,96,1,Sleeping
55,36.7,97,1,Sleeping
62,36.1,100,1,Sleeping
59,36.6,100,0,Sleeping
52,36.2,97,1,Sleeping
58,36.1,95,1,Sleeping
99,37,100,7,Walking
81,36.9,98,7,Walking
98,36.8,98,5,Walking
110,37,96,6,Walking
87,36.8,98,7,Walking
97,36.8,100,4,Walking
100,36.8,96,7,Walking
101,36.8,100,5,Walking
99,36.9,96,4,Walking
102,36.7,99,7,Walking
104,37.1,99,3,Post-Workout
110,37.4,100,2,Post-Workout
91,37.3,96,3,Post-Workout
117,37,95,3,Post-Workout
112,37.5,100,3,Post-Workout
98,37.3,97,2,Post-Workout
117,37.3,96,3,Post-Workout
112,37.1,96,1,Post-Workout
99,37.4,100,3,Post-Workout
119,37.2,96,1,Post-Workout
60,36,90,1,Fainting
50,36.2,87,0,Fainting
50,36.1,90,1,Fainting
47,35.6,85,0,Fainting
34,35.7,88,0,Fainting
49,35.8,94,0,Fainting
43,36.3,86,0,Fainting
53,35.8,93,1,Fainting
35,36.5,86,0,Fainting
52,35.7,92,1,Fainting
109,37.2,100,6,Walking
93,37,97,4,Walking
103,37.2,98,7,Walking
93,36.8,99,6,Walking
94,37.1,95,4,Walking
101,36.8,98,4,Walking
89,36.8,98,4,Walking
80,36.9,98,5,Walking
85,36.8,99,6,Walking
84,37.1,96,6,Walking
37,36.3,88,1,Fainting
53,35.7,91,1,Fainting
31,36.1,87,0,Fainting
49,35.9,89,1,Fainting
52,35.7,91,1,Fainting
54,35.9,95,0,Fainting
51,36.5,94,0,Fainting
32,36,87,0,Fainting
56,36.3,88,0,Fainting
38,36.4,95,0,Fainting
52,36.1,98,1,Sleeping
55,36.7,98,1,Sleeping
51,36.2,97,1,Sleeping
63,36.2,95,1,Sleeping
55,36.1,99,1,Sleeping
65,36.4,99,0,Sleeping
64,36.4,96,1,Sleeping
54,36.3,97,1,Sleeping
55,36.4,99,0,Sleeping
52,36.2,99,1,Sleeping
56,35.6,86,1,Fainting
30,36,88,0,Fainting
57,35.8,89,1,Fainting
44,36.4,87,0,Fainting
45,35.6,88,1,Fainting
46,36.1,93,0,Fainting
40,36.4,88,1,Fainting
51,35.7,87,1,Fainting
39,36.2,88,1,Fainting
40,36.1,86,1,Fainting
129,37,93,5,Stress/Panic
103,37,93,5,Stress/Panic
109,37.1,95,5,Stress/Panic
129,36.9,96,2,Stress/Panic
105,37.1,96,3,Stress/Panic
110,36.8,95,5,Stress/Panic
119,37.2,95,5,Stress/Panic
110,37.1,93,2,Stress/Panic
107,37,93,4,Stress/Panic
121,36.9,95,4,Stress/Panic
53,36.7,98,1,Meditation
68,36.6,99,0,Meditation
52,36.5,96,1,Meditation
62,36.7,100,0,Meditation
51,36.6,100,1,Meditation
54,36.5,95,0,Meditation
58,36.6,99,1,Meditation
67,36.6,95,0,Meditation
58,36.6,100,1,Meditation
57,36.9,96,1,Meditation
86,36.9,99,4,Walking
103,37.2,95,4,Walking
98,37,97,4,Walking
100,37.1,98,5,Walking
98,37,98,5,Walking
89,37,100,5,Walking
99,37,100,6,Walking
84,36.8,100,7,Walking
89,36.8,97,6,Walking
90,37,98,4,Walking
70,36.6,95,1,Awake/Idle
77,36.5,97,1,Awake/Idle
73,36.5,100,2,Awake/Idle
71,37,98,2,Awake/Idle
75,36.9,99,1,Awake/Idle
68,36.9,97,2,Awake/Idle
60,36.6,97,2,Awake/Idle
69,36.7,96,1,Awake/Idle
78,36.9,98,3,Awake/Idle
72,36.6,99,1,Awake/Idle
50,35.7,85,0,Fainting
45,36.3,87,1,Fainting
59,35.9,94,1,Fainting
52,35.6,89,0,Fainting
57,35.8,87,0,Fainting
31,35.7,94,0,Fainting
36,36.5,94,0,Fainting
43,36.5,86,1,Fainting
39,35.7,95,0,Fainting
53,35.8,95,0,Fainting
51,35.6,89,1,Fainting
59,36.4,89,1,Fainting
50,36.1,85,0,Fainting
39,36,90,0,Fainting
55,36,89,1,Fainting
60,35.8,88,1,Fainting
42,36.1,95,0,Fainting
48,35.8,90,1,Fainting
34,36.2,95,1,Fainting
56,35.7,92,1,Fainting
49,35.9,80,0,Unconscious
40,35.7,84,1,Unconscious
40,36.4,85,1,Unconscious
49,36.2,85,0,Unconscious
39,35.2,89,0,Unconscious
45,35.4,90,1,Unconscious
48,35.1,87,1,Unconscious
46,35.9,84,1,Unconscious
41,36.4,86,1,Unconscious
32,36.4,85,1,Unconscious
127,37.6,95,10,Running
168,37.9,93,8,Running
151,37.7,94,10,Running
122,38,93,8,Running
125,37.1,96,8,Running
128,37.8,94,10,Running
123,37.2,94,8,Running
137,37.1,96,9,Running
